"sample_name","subclass","rmax","x","y"
1299,"L2/3 IT",0.27885791273145,223.102625,1026.2167968
1300,"L2/3 IT",0.299139252910496,271.695646,1053.8075784
1301,"L2/3 IT",0.406201432652074,285.187084,1066.5363722
1302,"L5 IT",0.394469080944956,418.17512,1139.107458
1303,"L6 PT",0.318188819998464,441.167517,1155.0166777
1336,"SMC",0.14777755581,41.100417,913.5447194
1337,"L2/3 IT",0.283198813388229,51.482618,918.1161745
1338,"Lamp5",0.367588180644533,66.188319,933.143522
1340,"Lamp5",0.18681316046,80.350929,941.3470903
1341,"L2/3 IT",0.156225022251068,92.023318,939.1707371
1342,"Lamp5",0.17449853528,90.046697,945.8417113
1343,"Oligo",0.210665913402368,106.348701,950.014525
1344,"Pvalb",0.410616514108821,127.414196,965.8032674
1346,"L5 IT",0.295762082699128,202.465644,1006.5560826
1347,"L2/3 IT",0.218691155409499,263.334162,1040.3757431
1348,"Vip",0.382208627758952,295.12749,1061.3983873
1349,"Vip",0.23570374150682,307.42339,1068.4835589
1350,"L2/3 IT",0.40694357594647,313.020553,1075.2633965
1351,"L2/3 IT",0.310766172239101,327.74759,1079.4933222
1353,"L2/3 IT",0.473634020756826,374.141093,1109.6476019
1354,"L6 PT",0.175682607819369,381.607521,1113.1941709
1355,"L6 PT",0.274865969291861,456.555475,1155.7098397
1356,"Lamp5",0.315369167360139,521.547654,1192.9716945
1373,"Pvalb",0.50793603432556,65.023964,924.1405265
1374,"L2/3 IT",0.513259186169103,64.668378,912.555863
1375,"L2/3 IT",0.438743649287263,78.523513,927.3796997
1376,"L5 PT",0.159653114806151,89.86838,934.9495278
1379,"L6 PT",0.301963300168917,136.323597,959.8665044
1380,"L2/3 IT",0.437839265085931,134.675262,967.5388998
1381,"Astro",0.231920255853445,164.195876,981.0856246
1382,"L6 IT",0.284057634802096,187.063451,989.749918
1383,"Sst",0.289109968752648,218.817895,1012.943656
1384,"L2/3 IT",0.409531772822354,257.47208,1036.0647235
1385,"Vip",0.396856958417021,296.783055,1053.5543223
1386,"L5 IT",0.283819017338739,302.854587,1061.711249
1387,"L2/3 IT",0.60687416071823,310.483945,1059.410472
1388,"L4",0.223438382605052,319.871188,1067.0181789
1389,"L2/3 IT",0.557284199448618,369.682041,1098.315594
1390,"L5 IT",0.171154847373409,392.454696,1112.3169098
1391,"Lamp5",0.318431006595523,401.035784,1116.3870683
1392,"L2/3 IT",0.295033221111893,432.753154,1133.1298596
1395,"L6 IT",0.28621018501871,540.213707,1191.0555712
1412,"Endo",0.302524839743724,50.533138,909.7913419
1413,"L2/3 IT",0.276854562948006,106.018119,932.1047597
1414,"L2/3 IT",0.268526367364843,111.449988,939.1850728
1415,"Vip",0.244183712362246,120.267211,943.2497651
